516348 15484 24501
Sequential (
  (0): Linear (15484 -> 2000)
  (1): ReLU ()
  (2): Linear (2000 -> 24501)
  (3): LogSoftmax ()
)
Epoch 11 Batch 340  -> Loss=0.475271, Train Acc=0.939, Dev Acc=None, Time passed: 32.58Hours
Epoch 11 Batch 350  -> Loss=0.548923, Train Acc=0.939, Dev Acc=None, Time passed: 32.63Hours
Epoch 11 Batch 360  -> Loss=0.396373, Train Acc=0.946, Dev Acc=None, Time passed: 32.69Hours
Epoch 11 Batch 370  -> Loss=0.425145, Train Acc=0.938, Dev Acc=None, Time passed: 32.74Hours
Epoch 11 Batch 380  -> Loss=0.406740, Train Acc=0.941, Dev Acc=None, Time passed: 32.80Hours
Epoch 11 Batch 390  -> Loss=0.787043, Train Acc=0.927, Dev Acc=None, Time passed: 32.85Hours
Full Dev Eval -> Epoch 11 Batch 400  -> Loss=0.438758, Train Acc=0.941, Dev Acc=0.905
Epoch 11 Batch 410  -> Loss=0.457869, Train Acc=0.937, Dev Acc=None, Time passed: 32.98Hours
Epoch 11 Batch 420  -> Loss=0.777981, Train Acc=0.924, Dev Acc=None, Time passed: 33.03Hours
Epoch 11 Batch 430  -> Loss=0.473569, Train Acc=0.933, Dev Acc=None, Time passed: 33.09Hours
Epoch 11 Batch 440  -> Loss=0.772064, Train Acc=0.924, Dev Acc=None, Time passed: 33.14Hours
Epoch 11 Batch 450  -> Loss=0.480300, Train Acc=0.932, Dev Acc=None, Time passed: 33.20Hours
Epoch 11 Batch 460  -> Loss=0.407226, Train Acc=0.931, Dev Acc=None, Time passed: 33.26Hours
Epoch 11 Batch 470  -> Loss=0.457693, Train Acc=0.938, Dev Acc=None, Time passed: 33.31Hours
Epoch 11 Batch 480  -> Loss=0.461869, Train Acc=0.935, Dev Acc=None, Time passed: 33.36Hours
Epoch 11 Batch 490  -> Loss=0.722199, Train Acc=0.903, Dev Acc=None, Time passed: 33.42Hours
Full Dev Eval -> Epoch 11 Batch 500  -> Loss=0.522769, Train Acc=0.932, Dev Acc=0.905
Epoch 12 Batch   0  -> Loss=0.782229, Train Acc=0.928, Dev Acc=None, Time passed: 33.52Hours
Epoch 12 Batch  10  -> Loss=0.662438, Train Acc=0.932, Dev Acc=None, Time passed: 33.58Hours
Epoch 12 Batch  20  -> Loss=0.580336, Train Acc=0.921, Dev Acc=None, Time passed: 33.63Hours
Epoch 12 Batch  30  -> Loss=0.486360, Train Acc=0.930, Dev Acc=None, Time passed: 33.69Hours
Epoch 12 Batch  40  -> Loss=0.480054, Train Acc=0.937, Dev Acc=None, Time passed: 33.74Hours
Epoch 12 Batch  50  -> Loss=0.377353, Train Acc=0.945, Dev Acc=None, Time passed: 33.80Hours
Epoch 12 Batch  60  -> Loss=0.456917, Train Acc=0.934, Dev Acc=None, Time passed: 33.85Hours
Epoch 12 Batch  70  -> Loss=0.596003, Train Acc=0.925, Dev Acc=None, Time passed: 33.91Hours
Epoch 12 Batch  80  -> Loss=0.496913, Train Acc=0.936, Dev Acc=None, Time passed: 33.96Hours
Epoch 12 Batch  90  -> Loss=0.544923, Train Acc=0.932, Dev Acc=None, Time passed: 34.02Hours
Full Dev Eval -> Epoch 12 Batch 100  -> Loss=0.742631, Train Acc=0.931, Dev Acc=0.906
Epoch 12 Batch 110  -> Loss=0.433858, Train Acc=0.936, Dev Acc=None, Time passed: 34.15Hours
Epoch 12 Batch 120  -> Loss=0.424746, Train Acc=0.940, Dev Acc=None, Time passed: 34.20Hours
Epoch 12 Batch 130  -> Loss=0.621239, Train Acc=0.944, Dev Acc=None, Time passed: 34.25Hours
Epoch 12 Batch 140  -> Loss=0.500898, Train Acc=0.931, Dev Acc=None, Time passed: 34.31Hours
Epoch 12 Batch 150  -> Loss=0.844610, Train Acc=0.927, Dev Acc=None, Time passed: 34.36Hours
Epoch 12 Batch 160  -> Loss=0.423503, Train Acc=0.937, Dev Acc=None, Time passed: 34.41Hours
Epoch 12 Batch 170  -> Loss=1.586280, Train Acc=0.926, Dev Acc=None, Time passed: 34.46Hours
Epoch 12 Batch 180  -> Loss=0.542455, Train Acc=0.921, Dev Acc=None, Time passed: 34.52Hours
Epoch 12 Batch 190  -> Loss=0.396631, Train Acc=0.940, Dev Acc=None, Time passed: 34.57Hours
Full Dev Eval -> Epoch 12 Batch 200  -> Loss=0.599662, Train Acc=0.934, Dev Acc=0.907
Epoch 12 Batch 210  -> Loss=0.428984, Train Acc=0.938, Dev Acc=None, Time passed: 34.69Hours
Epoch 12 Batch 220  -> Loss=0.491134, Train Acc=0.927, Dev Acc=None, Time passed: 34.75Hours
Epoch 12 Batch 230  -> Loss=0.492465, Train Acc=0.933, Dev Acc=None, Time passed: 34.80Hours
Epoch 12 Batch 240  -> Loss=0.497870, Train Acc=0.940, Dev Acc=None, Time passed: 34.86Hours
Epoch 12 Batch 250  -> Loss=0.616588, Train Acc=0.920, Dev Acc=None, Time passed: 34.91Hours
Epoch 12 Batch 260  -> Loss=0.675205, Train Acc=0.922, Dev Acc=None, Time passed: 34.96Hours
Epoch 12 Batch 270  -> Loss=0.662506, Train Acc=0.913, Dev Acc=None, Time passed: 35.02Hours
Epoch 12 Batch 280  -> Loss=0.545949, Train Acc=0.934, Dev Acc=None, Time passed: 35.07Hours
Epoch 12 Batch 290  -> Loss=0.612063, Train Acc=0.926, Dev Acc=None, Time passed: 35.12Hours
Full Dev Eval -> Epoch 12 Batch 300  -> Loss=0.475763, Train Acc=0.934, Dev Acc=0.909
Epoch 12 Batch 310  -> Loss=0.660116, Train Acc=0.925, Dev Acc=None, Time passed: 35.25Hours
Epoch 12 Batch 320  -> Loss=0.535559, Train Acc=0.939, Dev Acc=None, Time passed: 35.30Hours
Epoch 12 Batch 330  -> Loss=0.573187, Train Acc=0.933, Dev Acc=None, Time passed: 35.36Hours
Epoch 12 Batch 340  -> Loss=0.399025, Train Acc=0.941, Dev Acc=None, Time passed: 35.41Hours
Epoch 12 Batch 350  -> Loss=0.616445, Train Acc=0.912, Dev Acc=None, Time passed: 35.47Hours
Epoch 12 Batch 360  -> Loss=0.660858, Train Acc=0.929, Dev Acc=None, Time passed: 35.52Hours
Epoch 12 Batch 370  -> Loss=1.035146, Train Acc=0.943, Dev Acc=None, Time passed: 35.57Hours
Epoch 12 Batch 380  -> Loss=0.529242, Train Acc=0.924, Dev Acc=None, Time passed: 35.63Hours
Epoch 12 Batch 390  -> Loss=0.910111, Train Acc=0.924, Dev Acc=None, Time passed: 35.68Hours
Full Dev Eval -> Epoch 12 Batch 400  -> Loss=0.398456, Train Acc=0.939, Dev Acc=0.906
Epoch 12 Batch 410  -> Loss=0.410495, Train Acc=0.934, Dev Acc=None, Time passed: 35.81Hours
Epoch 12 Batch 420  -> Loss=0.630918, Train Acc=0.922, Dev Acc=None, Time passed: 35.86Hours
Epoch 12 Batch 430  -> Loss=0.566201, Train Acc=0.938, Dev Acc=None, Time passed: 35.91Hours
Epoch 12 Batch 440  -> Loss=0.486854, Train Acc=0.932, Dev Acc=None, Time passed: 35.96Hours
Epoch 12 Batch 450  -> Loss=0.617996, Train Acc=0.931, Dev Acc=None, Time passed: 36.02Hours
Epoch 12 Batch 460  -> Loss=0.443496, Train Acc=0.934, Dev Acc=None, Time passed: 36.07Hours
Epoch 12 Batch 470  -> Loss=0.598709, Train Acc=0.931, Dev Acc=None, Time passed: 36.13Hours
Epoch 12 Batch 480  -> Loss=0.409762, Train Acc=0.938, Dev Acc=None, Time passed: 36.18Hours
Epoch 12 Batch 490  -> Loss=0.596851, Train Acc=0.935, Dev Acc=None, Time passed: 36.23Hours
Full Dev Eval -> Epoch 12 Batch 500  -> Loss=0.468119, Train Acc=0.920, Dev Acc=0.906
Epoch 13 Batch   0  -> Loss=0.756923, Train Acc=0.925, Dev Acc=None, Time passed: 36.33Hours
Epoch 13 Batch  10  -> Loss=0.675067, Train Acc=0.937, Dev Acc=None, Time passed: 36.38Hours
Epoch 13 Batch  20  -> Loss=0.486693, Train Acc=0.937, Dev Acc=None, Time passed: 36.43Hours
Epoch 13 Batch  30  -> Loss=0.394977, Train Acc=0.943, Dev Acc=None, Time passed: 36.49Hours
Epoch 13 Batch  40  -> Loss=0.632817, Train Acc=0.935, Dev Acc=None, Time passed: 36.54Hours
Epoch 13 Batch  50  -> Loss=0.432874, Train Acc=0.937, Dev Acc=None, Time passed: 36.59Hours
Epoch 13 Batch  60  -> Loss=1.015923, Train Acc=0.931, Dev Acc=None, Time passed: 36.65Hours
Epoch 13 Batch  70  -> Loss=0.571109, Train Acc=0.920, Dev Acc=None, Time passed: 36.70Hours
Epoch 13 Batch  80  -> Loss=0.484244, Train Acc=0.940, Dev Acc=None, Time passed: 36.75Hours
Epoch 13 Batch  90  -> Loss=0.495322, Train Acc=0.941, Dev Acc=None, Time passed: 36.80Hours
Full Dev Eval -> Epoch 13 Batch 100  -> Loss=0.645291, Train Acc=0.930, Dev Acc=0.907
Epoch 13 Batch 110  -> Loss=0.555911, Train Acc=0.928, Dev Acc=None, Time passed: 36.93Hours
Epoch 13 Batch 120  -> Loss=0.553517, Train Acc=0.918, Dev Acc=None, Time passed: 36.98Hours
Epoch 13 Batch 130  -> Loss=0.550854, Train Acc=0.922, Dev Acc=None, Time passed: 37.03Hours
Epoch 13 Batch 140  -> Loss=0.484029, Train Acc=0.929, Dev Acc=None, Time passed: 37.08Hours
Epoch 13 Batch 150  -> Loss=0.644570, Train Acc=0.930, Dev Acc=None, Time passed: 37.14Hours
Epoch 13 Batch 160  -> Loss=0.436002, Train Acc=0.939, Dev Acc=None, Time passed: 37.19Hours
Epoch 13 Batch 170  -> Loss=0.519038, Train Acc=0.935, Dev Acc=None, Time passed: 37.24Hours
Epoch 13 Batch 180  -> Loss=0.372046, Train Acc=0.944, Dev Acc=None, Time passed: 37.30Hours
Epoch 13 Batch 190  -> Loss=0.479909, Train Acc=0.939, Dev Acc=None, Time passed: 37.35Hours
Full Dev Eval -> Epoch 13 Batch 200  -> Loss=0.404893, Train Acc=0.937, Dev Acc=0.907
Epoch 13 Batch 210  -> Loss=0.565027, Train Acc=0.920, Dev Acc=None, Time passed: 37.47Hours
Epoch 13 Batch 220  -> Loss=0.599687, Train Acc=0.924, Dev Acc=None, Time passed: 37.52Hours
Epoch 13 Batch 230  -> Loss=0.527404, Train Acc=0.924, Dev Acc=None, Time passed: 37.58Hours
Epoch 13 Batch 240  -> Loss=0.554711, Train Acc=0.931, Dev Acc=None, Time passed: 37.63Hours
Epoch 13 Batch 250  -> Loss=0.490398, Train Acc=0.921, Dev Acc=None, Time passed: 37.68Hours
Epoch 13 Batch 260  -> Loss=0.484149, Train Acc=0.928, Dev Acc=None, Time passed: 37.73Hours
Epoch 13 Batch 270  -> Loss=1.146524, Train Acc=0.917, Dev Acc=None, Time passed: 37.78Hours
Epoch 13 Batch 280  -> Loss=1.076526, Train Acc=0.932, Dev Acc=None, Time passed: 37.83Hours
Epoch 13 Batch 290  -> Loss=0.425602, Train Acc=0.928, Dev Acc=None, Time passed: 37.88Hours
Full Dev Eval -> Epoch 13 Batch 300  -> Loss=0.608374, Train Acc=0.916, Dev Acc=0.906
Epoch 13 Batch 310  -> Loss=0.355528, Train Acc=0.952, Dev Acc=None, Time passed: 38.01Hours
Epoch 13 Batch 320  -> Loss=0.635141, Train Acc=0.930, Dev Acc=None, Time passed: 38.06Hours
Epoch 13 Batch 330  -> Loss=0.688382, Train Acc=0.912, Dev Acc=None, Time passed: 38.11Hours
Epoch 13 Batch 340  -> Loss=0.454842, Train Acc=0.938, Dev Acc=None, Time passed: 38.16Hours
Epoch 13 Batch 350  -> Loss=0.557724, Train Acc=0.919, Dev Acc=None, Time passed: 38.21Hours
Epoch 13 Batch 360  -> Loss=0.434075, Train Acc=0.935, Dev Acc=None, Time passed: 38.26Hours
Epoch 13 Batch 370  -> Loss=0.476014, Train Acc=0.930, Dev Acc=None, Time passed: 38.31Hours
Epoch 13 Batch 380  -> Loss=0.514538, Train Acc=0.925, Dev Acc=None, Time passed: 38.36Hours
Epoch 13 Batch 390  -> Loss=0.549568, Train Acc=0.938, Dev Acc=None, Time passed: 38.41Hours
Full Dev Eval -> Epoch 13 Batch 400  -> Loss=0.782173, Train Acc=0.930, Dev Acc=0.907
Epoch 13 Batch 410  -> Loss=0.568214, Train Acc=0.934, Dev Acc=None, Time passed: 38.53Hours
Epoch 13 Batch 420  -> Loss=0.568635, Train Acc=0.936, Dev Acc=None, Time passed: 38.58Hours
Epoch 13 Batch 430  -> Loss=0.735292, Train Acc=0.927, Dev Acc=None, Time passed: 38.63Hours
Epoch 13 Batch 440  -> Loss=0.473818, Train Acc=0.936, Dev Acc=None, Time passed: 38.68Hours
Epoch 13 Batch 450  -> Loss=0.539047, Train Acc=0.927, Dev Acc=None, Time passed: 38.73Hours
Epoch 13 Batch 460  -> Loss=0.482133, Train Acc=0.938, Dev Acc=None, Time passed: 38.78Hours
Epoch 13 Batch 470  -> Loss=0.419453, Train Acc=0.938, Dev Acc=None, Time passed: 38.83Hours
Epoch 13 Batch 480  -> Loss=0.559033, Train Acc=0.936, Dev Acc=None, Time passed: 38.88Hours
Epoch 13 Batch 490  -> Loss=0.510925, Train Acc=0.931, Dev Acc=None, Time passed: 38.93Hours
Full Dev Eval -> Epoch 13 Batch 500  -> Loss=0.438739, Train Acc=0.936, Dev Acc=0.907
Epoch 14 Batch   0  -> Loss=0.463120, Train Acc=0.935, Dev Acc=None, Time passed: 39.02Hours
Epoch 14 Batch  10  -> Loss=0.529083, Train Acc=0.933, Dev Acc=None, Time passed: 39.08Hours
Epoch 14 Batch  20  -> Loss=0.456056, Train Acc=0.933, Dev Acc=None, Time passed: 39.13Hours
Epoch 14 Batch  30  -> Loss=0.379079, Train Acc=0.941, Dev Acc=None, Time passed: 39.18Hours
Epoch 14 Batch  40  -> Loss=0.456864, Train Acc=0.924, Dev Acc=None, Time passed: 39.23Hours
Epoch 14 Batch  50  -> Loss=0.541379, Train Acc=0.941, Dev Acc=None, Time passed: 39.28Hours
Epoch 14 Batch  60  -> Loss=0.547263, Train Acc=0.920, Dev Acc=None, Time passed: 39.33Hours
Epoch 14 Batch  70  -> Loss=0.445313, Train Acc=0.935, Dev Acc=None, Time passed: 39.38Hours
Epoch 14 Batch  80  -> Loss=0.373093, Train Acc=0.939, Dev Acc=None, Time passed: 39.43Hours
Epoch 14 Batch  90  -> Loss=0.304536, Train Acc=0.957, Dev Acc=None, Time passed: 39.48Hours
Full Dev Eval -> Epoch 14 Batch 100  -> Loss=0.463349, Train Acc=0.933, Dev Acc=0.908
Epoch 14 Batch 110  -> Loss=0.445600, Train Acc=0.935, Dev Acc=None, Time passed: 39.60Hours
Epoch 14 Batch 120  -> Loss=0.379968, Train Acc=0.943, Dev Acc=None, Time passed: 39.65Hours
Epoch 14 Batch 130  -> Loss=0.438568, Train Acc=0.936, Dev Acc=None, Time passed: 39.70Hours
Epoch 14 Batch 140  -> Loss=0.543089, Train Acc=0.928, Dev Acc=None, Time passed: 39.75Hours
Epoch 14 Batch 150  -> Loss=0.526534, Train Acc=0.943, Dev Acc=None, Time passed: 39.80Hours
Epoch 14 Batch 160  -> Loss=0.878548, Train Acc=0.938, Dev Acc=None, Time passed: 39.85Hours
Epoch 14 Batch 170  -> Loss=0.547168, Train Acc=0.919, Dev Acc=None, Time passed: 39.90Hours
Epoch 14 Batch 180  -> Loss=0.567314, Train Acc=0.931, Dev Acc=None, Time passed: 39.95Hours
Epoch 14 Batch 190  -> Loss=0.363795, Train Acc=0.942, Dev Acc=None, Time passed: 40.00Hours
Full Dev Eval -> Epoch 14 Batch 200  -> Loss=0.332250, Train Acc=0.948, Dev Acc=0.907
Epoch 14 Batch 210  -> Loss=0.409449, Train Acc=0.935, Dev Acc=None, Time passed: 40.12Hours
Epoch 14 Batch 220  -> Loss=0.372969, Train Acc=0.949, Dev Acc=None, Time passed: 40.17Hours
Epoch 14 Batch 230  -> Loss=0.603144, Train Acc=0.925, Dev Acc=None, Time passed: 40.22Hours
Epoch 14 Batch 240  -> Loss=0.355830, Train Acc=0.944, Dev Acc=None, Time passed: 40.27Hours
Epoch 14 Batch 250  -> Loss=0.804806, Train Acc=0.926, Dev Acc=None, Time passed: 40.32Hours
Epoch 14 Batch 260  -> Loss=0.462588, Train Acc=0.943, Dev Acc=None, Time passed: 40.37Hours
Epoch 14 Batch 270  -> Loss=0.501355, Train Acc=0.924, Dev Acc=None, Time passed: 40.42Hours
Epoch 14 Batch 280  -> Loss=0.362143, Train Acc=0.948, Dev Acc=None, Time passed: 40.47Hours
Epoch 14 Batch 290  -> Loss=0.654369, Train Acc=0.928, Dev Acc=None, Time passed: 40.52Hours
Full Dev Eval -> Epoch 14 Batch 300  -> Loss=0.356632, Train Acc=0.948, Dev Acc=0.908
Epoch 14 Batch 310  -> Loss=0.413531, Train Acc=0.935, Dev Acc=None, Time passed: 40.64Hours
Epoch 14 Batch 320  -> Loss=0.429396, Train Acc=0.946, Dev Acc=None, Time passed: 40.69Hours
Epoch 14 Batch 330  -> Loss=0.516044, Train Acc=0.937, Dev Acc=None, Time passed: 40.74Hours
Epoch 14 Batch 340  -> Loss=0.658872, Train Acc=0.941, Dev Acc=None, Time passed: 40.79Hours
Epoch 14 Batch 350  -> Loss=0.496706, Train Acc=0.935, Dev Acc=None, Time passed: 40.84Hours
Epoch 14 Batch 360  -> Loss=0.658417, Train Acc=0.933, Dev Acc=None, Time passed: 40.89Hours
Epoch 14 Batch 370  -> Loss=0.617305, Train Acc=0.931, Dev Acc=None, Time passed: 40.94Hours
Epoch 14 Batch 380  -> Loss=0.440175, Train Acc=0.935, Dev Acc=None, Time passed: 40.99Hours
Epoch 14 Batch 390  -> Loss=0.426919, Train Acc=0.933, Dev Acc=None, Time passed: 41.04Hours
Full Dev Eval -> Epoch 14 Batch 400  -> Loss=0.515583, Train Acc=0.938, Dev Acc=0.908
Epoch 14 Batch 410  -> Loss=0.538203, Train Acc=0.913, Dev Acc=None, Time passed: 41.16Hours
Epoch 14 Batch 420  -> Loss=0.393155, Train Acc=0.939, Dev Acc=None, Time passed: 41.21Hours
Epoch 14 Batch 430  -> Loss=0.503356, Train Acc=0.933, Dev Acc=None, Time passed: 41.26Hours
Epoch 14 Batch 440  -> Loss=0.495541, Train Acc=0.930, Dev Acc=None, Time passed: 41.31Hours
Epoch 14 Batch 450  -> Loss=0.390265, Train Acc=0.942, Dev Acc=None, Time passed: 41.35Hours
Epoch 14 Batch 460  -> Loss=0.463216, Train Acc=0.935, Dev Acc=None, Time passed: 41.40Hours
Epoch 14 Batch 470  -> Loss=0.584087, Train Acc=0.916, Dev Acc=None, Time passed: 41.45Hours
Epoch 14 Batch 480  -> Loss=0.623537, Train Acc=0.921, Dev Acc=None, Time passed: 41.50Hours
Epoch 14 Batch 490  -> Loss=4.248610, Train Acc=0.924, Dev Acc=None, Time passed: 41.55Hours
Full Dev Eval -> Epoch 14 Batch 500  -> Loss=0.592949, Train Acc=0.926, Dev Acc=0.908
Epoch 15 Batch   0  -> Loss=0.506683, Train Acc=0.926, Dev Acc=None, Time passed: 41.64Hours
Epoch 15 Batch  10  -> Loss=0.569910, Train Acc=0.929, Dev Acc=None, Time passed: 41.69Hours
Epoch 15 Batch  20  -> Loss=0.457736, Train Acc=0.937, Dev Acc=None, Time passed: 41.74Hours
Epoch 15 Batch  30  -> Loss=0.301097, Train Acc=0.951, Dev Acc=None, Time passed: 41.79Hours
Epoch 15 Batch  40  -> Loss=0.438575, Train Acc=0.927, Dev Acc=None, Time passed: 41.84Hours
Epoch 15 Batch  50  -> Loss=0.351175, Train Acc=0.942, Dev Acc=None, Time passed: 41.88Hours
Epoch 15 Batch  60  -> Loss=0.609674, Train Acc=0.921, Dev Acc=None, Time passed: 41.93Hours
Epoch 15 Batch  70  -> Loss=0.578488, Train Acc=0.935, Dev Acc=None, Time passed: 41.98Hours
Epoch 15 Batch  80  -> Loss=0.570705, Train Acc=0.923, Dev Acc=None, Time passed: 42.03Hours
Epoch 15 Batch  90  -> Loss=0.509634, Train Acc=0.927, Dev Acc=None, Time passed: 42.08Hours
Full Dev Eval -> Epoch 15 Batch 100  -> Loss=0.382017, Train Acc=0.942, Dev Acc=0.908
Epoch 15 Batch 110  -> Loss=0.388080, Train Acc=0.946, Dev Acc=None, Time passed: 42.20Hours
Epoch 15 Batch 120  -> Loss=0.439950, Train Acc=0.936, Dev Acc=None, Time passed: 42.25Hours
Epoch 15 Batch 130  -> Loss=0.413461, Train Acc=0.933, Dev Acc=None, Time passed: 42.30Hours
Epoch 15 Batch 140  -> Loss=0.466233, Train Acc=0.934, Dev Acc=None, Time passed: 42.35Hours
Epoch 15 Batch 150  -> Loss=0.514840, Train Acc=0.945, Dev Acc=None, Time passed: 42.40Hours
Epoch 15 Batch 160  -> Loss=0.547127, Train Acc=0.942, Dev Acc=None, Time passed: 42.45Hours
Epoch 15 Batch 170  -> Loss=0.441132, Train Acc=0.933, Dev Acc=None, Time passed: 42.50Hours
Epoch 15 Batch 180  -> Loss=0.426655, Train Acc=0.935, Dev Acc=None, Time passed: 42.55Hours
Epoch 15 Batch 190  -> Loss=0.461458, Train Acc=0.934, Dev Acc=None, Time passed: 42.60Hours
Full Dev Eval -> Epoch 15 Batch 200  -> Loss=0.529756, Train Acc=0.929, Dev Acc=0.907
Epoch 15 Batch 210  -> Loss=0.540775, Train Acc=0.934, Dev Acc=None, Time passed: 42.72Hours
Epoch 15 Batch 220  -> Loss=0.451628, Train Acc=0.924, Dev Acc=None, Time passed: 42.77Hours
Epoch 15 Batch 230  -> Loss=0.651633, Train Acc=0.922, Dev Acc=None, Time passed: 42.82Hours
Epoch 15 Batch 240  -> Loss=1.432408, Train Acc=0.932, Dev Acc=None, Time passed: 42.86Hours
Epoch 15 Batch 250  -> Loss=0.593553, Train Acc=0.931, Dev Acc=None, Time passed: 42.91Hours
Epoch 15 Batch 260  -> Loss=0.525678, Train Acc=0.929, Dev Acc=None, Time passed: 42.96Hours
Epoch 15 Batch 270  -> Loss=0.632250, Train Acc=0.932, Dev Acc=None, Time passed: 43.01Hours
Epoch 15 Batch 280  -> Loss=0.497638, Train Acc=0.936, Dev Acc=None, Time passed: 43.06Hours
Epoch 15 Batch 290  -> Loss=0.666989, Train Acc=0.941, Dev Acc=None, Time passed: 43.11Hours
Full Dev Eval -> Epoch 15 Batch 300  -> Loss=0.416724, Train Acc=0.938, Dev Acc=0.907
Epoch 15 Batch 310  -> Loss=0.439384, Train Acc=0.934, Dev Acc=None, Time passed: 43.23Hours
Epoch 15 Batch 320  -> Loss=0.476215, Train Acc=0.933, Dev Acc=None, Time passed: 43.28Hours
Epoch 15 Batch 330  -> Loss=0.510332, Train Acc=0.938, Dev Acc=None, Time passed: 43.32Hours
Epoch 15 Batch 340  -> Loss=0.443414, Train Acc=0.932, Dev Acc=None, Time passed: 43.37Hours
Epoch 15 Batch 350  -> Loss=0.493492, Train Acc=0.932, Dev Acc=None, Time passed: 43.42Hours
Epoch 15 Batch 360  -> Loss=0.509971, Train Acc=0.942, Dev Acc=None, Time passed: 43.47Hours
Epoch 15 Batch 370  -> Loss=0.390892, Train Acc=0.938, Dev Acc=None, Time passed: 43.52Hours
Epoch 15 Batch 380  -> Loss=0.417007, Train Acc=0.932, Dev Acc=None, Time passed: 43.57Hours
Epoch 15 Batch 390  -> Loss=0.585164, Train Acc=0.919, Dev Acc=None, Time passed: 43.61Hours
Full Dev Eval -> Epoch 15 Batch 400  -> Loss=0.458212, Train Acc=0.935, Dev Acc=0.908
Epoch 15 Batch 410  -> Loss=0.553655, Train Acc=0.929, Dev Acc=None, Time passed: 43.73Hours
Epoch 15 Batch 420  -> Loss=0.459766, Train Acc=0.927, Dev Acc=None, Time passed: 43.78Hours
Epoch 15 Batch 430  -> Loss=0.604152, Train Acc=0.939, Dev Acc=None, Time passed: 43.83Hours
Epoch 15 Batch 440  -> Loss=0.481873, Train Acc=0.927, Dev Acc=None, Time passed: 43.88Hours
Epoch 15 Batch 450  -> Loss=0.509515, Train Acc=0.934, Dev Acc=None, Time passed: 43.93Hours
Epoch 15 Batch 460  -> Loss=0.404370, Train Acc=0.941, Dev Acc=None, Time passed: 43.98Hours
Epoch 15 Batch 470  -> Loss=0.396844, Train Acc=0.947, Dev Acc=None, Time passed: 44.02Hours
Epoch 15 Batch 480  -> Loss=0.617756, Train Acc=0.921, Dev Acc=None, Time passed: 44.07Hours
Epoch 15 Batch 490  -> Loss=0.430300, Train Acc=0.940, Dev Acc=None, Time passed: 44.12Hours
Full Dev Eval -> Epoch 15 Batch 500  -> Loss=0.438456, Train Acc=0.929, Dev Acc=0.908
Epoch 16 Batch   0  -> Loss=0.443496, Train Acc=0.938, Dev Acc=None, Time passed: 44.21Hours
Epoch 16 Batch  10  -> Loss=0.391079, Train Acc=0.944, Dev Acc=None, Time passed: 44.26Hours
Epoch 16 Batch  20  -> Loss=1.201532, Train Acc=0.932, Dev Acc=None, Time passed: 44.31Hours
Epoch 16 Batch  30  -> Loss=0.420217, Train Acc=0.938, Dev Acc=None, Time passed: 44.36Hours
Epoch 16 Batch  40  -> Loss=0.484434, Train Acc=0.935, Dev Acc=None, Time passed: 44.41Hours
Epoch 16 Batch  50  -> Loss=0.475634, Train Acc=0.950, Dev Acc=None, Time passed: 44.46Hours
Epoch 16 Batch  60  -> Loss=0.577138, Train Acc=0.930, Dev Acc=None, Time passed: 44.51Hours
Epoch 16 Batch  70  -> Loss=0.380609, Train Acc=0.942, Dev Acc=None, Time passed: 44.56Hours
Epoch 16 Batch  80  -> Loss=0.463327, Train Acc=0.933, Dev Acc=None, Time passed: 44.60Hours
Epoch 16 Batch  90  -> Loss=1.109314, Train Acc=0.942, Dev Acc=None, Time passed: 44.65Hours
Full Dev Eval -> Epoch 16 Batch 100  -> Loss=0.455369, Train Acc=0.940, Dev Acc=0.908
Epoch 16 Batch 110  -> Loss=0.453706, Train Acc=0.940, Dev Acc=None, Time passed: 44.77Hours
Epoch 16 Batch 120  -> Loss=0.412770, Train Acc=0.936, Dev Acc=None, Time passed: 44.82Hours
Epoch 16 Batch 130  -> Loss=0.490360, Train Acc=0.934, Dev Acc=None, Time passed: 44.87Hours
Epoch 16 Batch 140  -> Loss=0.350223, Train Acc=0.953, Dev Acc=None, Time passed: 44.92Hours
Epoch 16 Batch 150  -> Loss=0.456344, Train Acc=0.936, Dev Acc=None, Time passed: 44.97Hours
Epoch 16 Batch 160  -> Loss=0.415905, Train Acc=0.945, Dev Acc=None, Time passed: 45.01Hours
Epoch 16 Batch 170  -> Loss=0.535055, Train Acc=0.923, Dev Acc=None, Time passed: 45.06Hours
Epoch 16 Batch 180  -> Loss=0.510721, Train Acc=0.933, Dev Acc=None, Time passed: 45.11Hours
Epoch 16 Batch 190  -> Loss=0.364348, Train Acc=0.944, Dev Acc=None, Time passed: 45.16Hours
Full Dev Eval -> Epoch 16 Batch 200  -> Loss=0.359810, Train Acc=0.948, Dev Acc=0.909
Epoch 16 Batch 210  -> Loss=0.493911, Train Acc=0.923, Dev Acc=None, Time passed: 45.27Hours
Epoch 16 Batch 220  -> Loss=0.477283, Train Acc=0.936, Dev Acc=None, Time passed: 45.32Hours
Epoch 16 Batch 230  -> Loss=0.776226, Train Acc=0.937, Dev Acc=None, Time passed: 45.37Hours
Epoch 16 Batch 240  -> Loss=0.548515, Train Acc=0.938, Dev Acc=None, Time passed: 45.42Hours
Epoch 16 Batch 250  -> Loss=0.592605, Train Acc=0.942, Dev Acc=None, Time passed: 45.46Hours
Epoch 16 Batch 260  -> Loss=0.383147, Train Acc=0.948, Dev Acc=None, Time passed: 45.51Hours
Epoch 16 Batch 270  -> Loss=0.508035, Train Acc=0.939, Dev Acc=None, Time passed: 45.56Hours
